date,customer_segment,acquisition_channel,new_customers,signups,returning_customers,repeat_purchase_rate,cart_abandon_rate,coupon_redemption_count,clicks,attributed_revenue
2025-09-24,신규 탐색,Google,0,0,0,0.1693,0.3017,0,16,10757
2025-09-24,신규 탐색,Naver,1,1,0,0.1342,0.3393,0,22,23118
2025-09-24,신규 탐색,Instagram,0,0,1,0.1706,0.3344,0,22,21379
2025-09-24,가격 민감,Meta,0,0,1,0.1513,0.3832,0,4,3332
2025-09-24,가격 민감,Google,2,2,0,0.219,0.3602,0,13,7204
2025-09-24,가격 민감,Naver,0,0,0,0.2211,0.4102,0,13,6803
2025-09-24,가격 민감,Instagram,0,0,0,0.1421,0.3764,0,8,6358
2025-09-24,재구매 후보,Meta,1,1,0,0.3263,0.2243,0,21,31231
2025-09-24,재구매 후보,Google,1,1,0,0.4363,0.2286,0,0,0
2025-09-24,재구매 후보,Naver,0,0,0,0.3585,0.2098,0,23,22237
2025-09-24,재구매 후보,Instagram,0,0,0,0.3629,0.2437,0,14,20814
2025-09-24,VIP,Meta,4,4,4,0.5062,0.1099,0,4,9024
2025-09-24,VIP,Google,0,0,0,0.5387,0.1713,0,9,17712
2025-09-24,VIP,Naver,3,3,2,0.5104,0.14,1,17,25501
2025-09-24,VIP,Instagram,0,0,0,0.5184,0.1472,0,5,7067
2025-09-24,휴면 복귀,Meta,2,2,0,0.2989,0.3677,0,5,4104
2025-09-24,휴면 복귀,Google,1,1,1,0.2387,0.3141,0,5,6788
2025-09-24,휴면 복귀,Naver,2,2,0,0.2513,0.327,0,16,18537
2025-09-24,휴면 복귀,Instagram,0,0,0,0.2233,0.3566,0,3,1878
2025-09-25,신규 탐색,Meta,1,1,1,0.1323,0.2908,0,18,19507
2025-09-25,신규 탐색,Google,0,0,3,0.1656,0.3213,0,27,26313
2025-09-25,신규 탐색,Naver,0,0,1,0.1328,0.3117,0,6,6657
2025-09-25,신규 탐색,Instagram,0,0,0,0.1581,0.3061,0,14,14361
2025-09-25,가격 민감,Meta,2,2,0,0.1512,0.3978,0,13,11109
2025-09-25,가격 민감,Google,0,0,0,0.1945,0.3896,0,13,5186
2025-09-25,가격 민감,Naver,0,0,0,0.1248,0.3727,0,0,0
2025-09-25,가격 민감,Instagram,0,0,0,0.1608,0.3611,0,3,1786
2025-09-25,재구매 후보,Meta,0,0,0,0.3447,0.2659,0,0,0
2025-09-25,재구매 후보,Google,1,1,0,0.3749,0.2352,0,4,3435
2025-09-25,재구매 후보,Naver,0,0,0,0.3198,0.2151,0,3,3907
2025-09-25,재구매 후보,Instagram,0,0,0,0.3443,0.2302,0,0,0
2025-09-25,VIP,Meta,1,1,0,0.4955,0.1505,0,10,15921
2025-09-25,VIP,Google,0,0,0,0.5241,0.1679,0,0,0
2025-09-25,VIP,Naver,0,0,1,0.5551,0.1392,0,8,12111
2025-09-25,VIP,Instagram,0,0,0,0.4922,0.1376,0,4,8729
2025-09-25,휴면 복귀,Meta,0,0,0,0.2306,0.3783,0,9,7217
2025-09-25,휴면 복귀,Google,3,3,0,0.2815,0.3051,0,12,10053
2025-09-25,휴면 복귀,Naver,0,0,1,0.2271,0.3228,0,0,0
2025-09-25,휴면 복귀,Instagram,0,0,1,0.2375,0.2821,0,4,5117
2025-09-26,신규 탐색,Meta,2,2,0,0.1163,0.3034,0,18,15447
2025-09-26,신규 탐색,Google,0,0,0,0.1269,0.3247,0,24,24376
2025-09-26,신규 탐색,Naver,6,6,1,0.1355,0.2779,0,20,15487
2025-09-26,신규 탐색,Instagram,0,0,3,0.1648,0.2578,0,10,7750
2025-09-26,가격 민감,Meta,1,1,1,0.1679,0.394,0,7,5160
2025-09-26,가격 민감,Google,2,2,3,0.1501,0.3704,0,21,18208
2025-09-26,가격 민감,Naver,3,3,0,0.1734,0.3563,1,14,6653
2025-09-26,가격 민감,Instagram,0,0,0,0.1946,0.4174,0,0,0
2025-09-26,재구매 후보,Meta,0,0,0,0.3791,0.2237,0,19,18036
2025-09-26,재구매 후보,Google,0,0,0,0.3052,0.2599,0,15,25511
2025-09-26,재구매 후보,Naver,1,1,1,0.321,0.2167,0,1,1827
2025-09-26,재구매 후보,Instagram,1,1,0,0.3344,0.2608,0,17,17180
2025-09-26,VIP,Meta,0,0,0,0.4797,0.1478,0,8,9536
2025-09-26,VIP,Google,0,0,0,0.5272,0.1804,0,10,11820
2025-09-26,VIP,Naver,0,0,0,0.4885,0.1944,0,13,17830
2025-09-26,VIP,Instagram,1,1,0,0.5258,0.1232,0,11,28035
2025-09-26,휴면 복귀,Meta,0,0,4,0.2341,0.2645,0,2,1764
2025-09-26,휴면 복귀,Google,0,0,0,0.2914,0.3226,0,18,14415
2025-09-26,휴면 복귀,Naver,2,2,1,0.2492,0.3142,2,10,9405
2025-09-26,휴면 복귀,Instagram,0,0,0,0.2491,0.324,0,11,10954
2025-09-27,신규 탐색,Meta,3,3,1,0.1296,0.3286,1,29,24819
2025-09-27,신규 탐색,Google,2,2,3,0.16,0.3006,0,40,25936
2025-09-27,신규 탐색,Naver,0,0,0,0.124,0.3131,0,24,14741
2025-09-27,신규 탐색,Instagram,0,0,0,0.127,0.3301,0,8,5280
2025-09-27,가격 민감,Meta,3,3,2,0.1587,0.3525,1,15,7757
2025-09-27,가격 민감,Google,1,1,0,0.1993,0.3356,0,31,13682
2025-09-27,가격 민감,Naver,4,4,3,0.1825,0.3813,0,12,8106
2025-09-27,가격 민감,Instagram,0,0,0,0.1795,0.4223,0,19,14402
2025-09-27,재구매 후보,Meta,0,0,0,0.3193,0.2195,0,11,19166
2025-09-27,재구매 후보,Google,1,1,0,0.3649,0.2799,0,9,8941
2025-09-27,재구매 후보,Naver,1,1,3,0.3723,0.2346,0,12,13611
2025-09-27,재구매 후보,Instagram,1,1,1,0.3313,0.2355,0,26,36077
2025-09-27,VIP,Meta,0,0,5,0.4909,0.1654,0,7,9222
2025-09-27,VIP,Google,1,1,0,0.5443,0.1254,0,2,3198
2025-09-27,VIP,Naver,0,0,3,0.4663,0.1382,0,7,7898
2025-09-27,VIP,Instagram,0,0,0,0.481,0.1428,0,11,28036
2025-09-27,휴면 복귀,Meta,0,0,0,0.2794,0.3465,0,13,11780
2025-09-27,휴면 복귀,Google,1,1,0,0.2566,0.3616,0,21,20143
2025-09-27,휴면 복귀,Naver,0,0,0,0.2871,0.3212,0,16,15840
2025-09-27,휴면 복귀,Instagram,1,1,0,0.2167,0.2946,0,9,8526
2025-09-28,신규 탐색,Meta,2,2,0,0.153,0.3033,0,12,9083
2025-09-28,신규 탐색,Google,3,3,0,0.1742,0.2865,0,23,12406
2025-09-28,신규 탐색,Naver,6,6,0,0.1366,0.3333,2,41,43206
2025-09-28,신규 탐색,Instagram,4,5,2,0.1666,0.3053,0,17,17344
2025-09-28,가격 민감,Meta,3,3,0,0.19,0.3855,0,7,4214
2025-09-28,가격 민감,Google,6,6,2,0.1744,0.3988,0,14,9468
2025-09-28,가격 민감,Naver,1,1,0,0.203,0.3712,1,29,21981
2025-09-28,가격 민감,Instagram,0,0,1,0.1511,0.3904,0,9,5059
2025-09-28,재구매 후보,Meta,1,1,1,0.3282,0.2417,0,16,14278
2025-09-28,재구매 후보,Google,3,3,1,0.3664,0.2553,0,19,31180
2025-09-28,재구매 후보,Naver,0,0,1,0.3639,0.2347,0,15,16085
2025-09-28,재구매 후보,Instagram,0,0,0,0.3142,0.2112,0,15,24519
2025-09-28,VIP,Meta,1,1,0,0.5293,0.1641,0,0,0
2025-09-28,VIP,Google,1,1,2,0.5156,0.1305,0,28,63886
2025-09-28,VIP,Naver,0,0,0,0.5318,0.1591,0,19,45570
2025-09-28,VIP,Instagram,1,1,0,0.5048,0.1298,0,0,0
2025-09-28,휴면 복귀,Meta,1,1,0,0.1995,0.3023,0,9,11067
2025-09-28,휴면 복귀,Google,2,2,0,0.2445,0.355,0,8,10230
2025-09-28,휴면 복귀,Naver,5,5,1,0.2074,0.2967,1,12,11029
2025-09-28,휴면 복귀,Instagram,0,0,0,0.2274,0.2965,0,14,12710
2025-09-29,신규 탐색,Meta,3,3,0,0.099,0.3505,0,12,8105
2025-09-29,신규 탐색,Google,5,6,0,0.136,0.3329,0,41,26208
2025-09-29,신규 탐색,Naver,2,2,1,0.1278,0.2828,0,28,27224
2025-09-29,신규 탐색,Instagram,2,2,0,0.1257,0.2968,0,19,19574
2025-09-29,가격 민감,Meta,0,0,0,0.1739,0.384,0,1,658
2025-09-29,가격 민감,Google,1,1,2,0.1571,0.4194,0,22,9427
2025-09-29,가격 민감,Naver,2,2,1,0.1753,0.4114,1,5,4388
2025-09-29,가격 민감,Instagram,0,0,1,0.1146,0.372,0,1,767
2025-09-29,재구매 후보,Meta,0,0,0,0.3593,0.2469,0,5,7652
2025-09-29,재구매 후보,Google,4,4,5,0.3773,0.2039,0,21,19200
2025-09-29,재구매 후보,Naver,0,0,0,0.3957,0.263,0,18,20333
2025-09-29,재구매 후보,Instagram,1,1,0,0.3569,0.221,0,9,14713
2025-09-29,VIP,Meta,0,0,1,0.4943,0.1345,0,2,3378
2025-09-29,VIP,Google,0,0,0,0.4743,0.1833,0,20,35409
2025-09-29,VIP,Naver,3,3,0,0.5211,0.1484,0,13,32915
2025-09-29,VIP,Instagram,1,1,1,0.5417,0.165,1,14,17293
2025-09-29,휴면 복귀,Meta,1,1,0,0.2842,0.3119,0,2,2484
2025-09-29,휴면 복귀,Google,2,2,0,0.2057,0.3174,0,18,22353
2025-09-29,휴면 복귀,Naver,0,0,3,0.2348,0.2871,0,19,21503
2025-09-29,휴면 복귀,Instagram,0,0,0,0.22,0.3203,0,20,14855
2025-09-30,신규 탐색,Meta,0,0,0,0.1012,0.3163,0,13,12899
2025-09-30,신규 탐색,Google,0,0,0,0.1711,0.286,0,33,22177
2025-09-30,신규 탐색,Naver,1,1,0,0.1686,0.2982,0,20,18442
2025-09-30,신규 탐색,Instagram,0,0,0,0.1432,0.2993,0,1,680
2025-09-30,가격 민감,Meta,1,1,0,0.242,0.3474,0,15,6444
2025-09-30,가격 민감,Google,1,1,0,0.1789,0.4292,0,16,7490
2025-09-30,가격 민감,Naver,0,0,1,0.183,0.3705,0,16,6648
2025-09-30,가격 민감,Instagram,0,0,0,0.216,0.3801,0,12,5592
2025-09-30,재구매 후보,Meta,0,0,0,0.3695,0.2132,0,22,19075
2025-09-30,재구매 후보,Google,5,6,4,0.3785,0.2139,1,22,38584
2025-09-30,재구매 후보,Naver,0,0,3,0.3261,0.2636,0,17,21840
2025-09-30,재구매 후보,Instagram,0,0,1,0.3141,0.2142,0,0,0
2025-09-30,VIP,Meta,0,0,0,0.5326,0.1464,0,0,0
2025-09-30,VIP,Google,0,0,0,0.4894,0.1627,0,13,16497
2025-09-30,VIP,Naver,0,0,0,0.5521,0.1369,0,2,5004
2025-09-30,VIP,Instagram,0,0,0,0.5349,0.2061,0,14,18896
2025-09-30,휴면 복귀,Meta,2,2,0,0.2541,0.3381,0,3,2523
2025-09-30,휴면 복귀,Google,1,1,0,0.2028,0.3302,0,12,14246
2025-09-30,휴면 복귀,Naver,4,4,1,0.1791,0.2973,0,13,13007
2025-09-30,휴면 복귀,Instagram,0,0,2,0.2044,0.2949,0,10,10746
2025-10-01,신규 탐색,Meta,2,2,0,0.1297,0.2829,0,6,4528
2025-10-01,신규 탐색,Google,2,2,0,0.1802,0.3259,0,21,19450
2025-10-01,신규 탐색,Naver,2,2,3,0.1372,0.2739,0,15,9350
2025-10-01,신규 탐색,Instagram,3,3,2,0.1262,0.2791,1,4,2410
2025-10-01,가격 민감,Meta,0,0,1,0.1855,0.3915,0,1,526
2025-10-01,가격 민감,Google,0,0,0,0.1315,0.3817,0,23,9186
2025-10-01,가격 민감,Naver,1,1,2,0.1697,0.4148,1,10,5677
2025-10-01,가격 민감,Instagram,0,0,0,0.1484,0.3618,0,6,4930
2025-10-01,재구매 후보,Meta,1,1,1,0.3504,0.2487,1,2,3176
2025-10-01,재구매 후보,Google,0,0,1,0.3443,0.249,0,9,11331
2025-10-01,재구매 후보,Naver,1,1,1,0.3209,0.2271,0,3,4498
2025-10-01,재구매 후보,Instagram,1,1,0,0.3019,0.2338,0,0,0
2025-10-01,VIP,Meta,1,1,1,0.5379,0.1347,0,10,15108
2025-10-01,VIP,Google,0,0,0,0.495,0.147,0,11,22534
2025-10-01,VIP,Naver,2,2,2,0.5058,0.1392,0,12,14065
2025-10-01,VIP,Instagram,0,0,0,0.5231,0.1301,0,9,19046
2025-10-01,휴면 복귀,Meta,0,0,0,0.2685,0.2889,0,4,3806
2025-10-01,휴면 복귀,Google,2,2,2,0.2311,0.3761,0,11,7779
2025-10-01,휴면 복귀,Naver,1,1,2,0.1972,0.3344,0,16,21269
2025-10-01,휴면 복귀,Instagram,0,0,1,0.2621,0.2727,0,17,14000
2025-10-02,신규 탐색,Meta,2,2,0,0.1538,0.3449,0,12,11009
2025-10-02,신규 탐색,Google,0,0,0,0.1664,0.2916,0,18,11001
2025-10-02,신규 탐색,Naver,2,2,0,0.1171,0.2782,0,20,20200
2025-10-02,신규 탐색,Instagram,0,0,0,0.1328,0.3255,0,15,11865
2025-10-02,가격 민감,Meta,2,2,0,0.1615,0.3894,0,23,19681
2025-10-02,가격 민감,Google,0,0,0,0.1671,0.3834,0,30,12737
2025-10-02,가격 민감,Naver,0,0,0,0.1688,0.3901,0,7,3989
2025-10-02,가격 민감,Instagram,2,2,0,0.2108,0.3605,0,13,7879
2025-10-02,재구매 후보,Meta,5,6,2,0.3284,0.2628,1,21,19288
2025-10-02,재구매 후보,Google,0,0,0,0.3458,0.2213,0,32,41197
2025-10-02,재구매 후보,Naver,0,0,0,0.3527,0.2356,0,15,23648
2025-10-02,재구매 후보,Instagram,1,1,0,0.338,0.2761,0,5,8161
2025-10-02,VIP,Meta,0,0,0,0.5362,0.1989,0,5,12288
2025-10-02,VIP,Google,0,0,0,0.4531,0.2058,0,20,46836
2025-10-02,VIP,Naver,0,0,0,0.5054,0.1061,0,0,0
2025-10-02,VIP,Instagram,0,0,0,0.5407,0.1748,0,1,2065
2025-10-02,휴면 복귀,Meta,0,0,1,0.2307,0.3776,0,0,0
2025-10-02,휴면 복귀,Google,0,0,0,0.2078,0.3069,0,3,3331
2025-10-02,휴면 복귀,Naver,0,0,1,0.1813,0.2994,0,16,17833
2025-10-02,휴면 복귀,Instagram,2,2,0,0.22,0.3629,1,10,12962
2025-10-03,신규 탐색,Meta,0,0,1,0.14,0.3268,0,7,5221
2025-10-03,신규 탐색,Google,0,0,0,0.1471,0.2731,0,9,8416
2025-10-03,신규 탐색,Naver,0,0,2,0.1163,0.3263,0,19,20047
2025-10-03,신규 탐색,Instagram,1,1,0,0.1079,0.3149,1,0,0
2025-10-03,가격 민감,Meta,4,4,0,0.1723,0.3161,0,4,3204
2025-10-03,가격 민감,Google,0,0,0,0.1933,0.3321,0,22,18659
2025-10-03,가격 민감,Naver,0,0,0,0.1863,0.4185,0,17,10351
2025-10-03,가격 민감,Instagram,0,0,0,0.1909,0.3764,0,11,8390
2025-10-03,재구매 후보,Meta,3,3,1,0.3228,0.2547,1,10,18080
2025-10-03,재구매 후보,Google,1,1,0,0.3303,0.2565,1,29,37153
2025-10-03,재구매 후보,Naver,2,2,0,0.3232,0.297,0,18,20359
2025-10-03,재구매 후보,Instagram,0,0,0,0.3174,0.2039,0,4,3812
2025-10-03,VIP,Meta,0,0,0,0.5023,0.1827,0,0,0
2025-10-03,VIP,Google,0,0,0,0.5011,0.1562,0,2,4114
2025-10-03,VIP,Naver,0,0,0,0.5292,0.1766,0,17,31455
2025-10-03,VIP,Instagram,2,2,0,0.467,0.154,0,11,17001
2025-10-03,휴면 복귀,Meta,2,2,0,0.2539,0.3501,0,10,6948
2025-10-03,휴면 복귀,Google,0,0,0,0.2633,0.3692,0,7,7329
2025-10-03,휴면 복귀,Naver,0,0,1,0.2003,0.3723,0,12,11778
2025-10-03,휴면 복귀,Instagram,0,0,1,0.2848,0.3389,0,3,2784
2025-10-04,신규 탐색,Meta,0,0,3,0.0883,0.2877,0,13,12657
2025-10-04,신규 탐색,Google,1,1,0,0.1721,0.3189,0,33,30202
2025-10-04,신규 탐색,Naver,5,6,2,0.0894,0.3373,0,21,20517
2025-10-04,신규 탐색,Instagram,2,2,0,0.1521,0.297,1,2,2146
2025-10-04,가격 민감,Meta,0,0,1,0.1778,0.3788,0,11,8194
2025-10-04,가격 민감,Google,2,2,0,0.1939,0.3848,1,24,10421
2025-10-04,가격 민감,Naver,0,0,0,0.1488,0.397,0,17,13260
2025-10-04,가격 민감,Instagram,0,0,0,0.2069,0.4236,0,0,0
2025-10-04,재구매 후보,Meta,1,1,0,0.2933,0.2202,0,21,37516
2025-10-04,재구매 후보,Google,0,0,0,0.3822,0.2274,0,9,7272
2025-10-04,재구매 후보,Naver,0,0,0,0.3693,0.269,0,25,45737
2025-10-04,재구매 후보,Instagram,0,0,0,0.3588,0.2747,0,3,2783
2025-10-04,VIP,Meta,0,0,0,0.5136,0.1763,0,0,0
2025-10-04,VIP,Google,0,0,0,0.5456,0.1684,0,2,2951
2025-10-04,VIP,Naver,2,2,0,0.5992,0.1878,0,18,40067
2025-10-04,VIP,Instagram,0,0,0,0.4919,0.1732,0,3,4675
2025-10-04,휴면 복귀,Meta,0,0,0,0.2536,0.3121,0,21,22362
2025-10-04,휴면 복귀,Google,6,6,3,0.2834,0.2905,1,30,21004
2025-10-04,휴면 복귀,Naver,1,1,1,0.248,0.3663,0,19,23366
2025-10-04,휴면 복귀,Instagram,0,0,1,0.229,0.3118,0,0,0
2025-10-05,신규 탐색,Meta,0,0,0,0.0964,0.3389,0,12,7289
2025-10-05,신규 탐색,Google,1,1,1,0.1591,0.2959,0,25,27464
2025-10-05,신규 탐색,Naver,4,4,0,0.1369,0.3209,0,30,19391
2025-10-05,신규 탐색,Instagram,0,0,0,0.1556,0.3596,0,9,4913
2025-10-05,가격 민감,Meta,0,0,1,0.1744,0.3731,0,8,5703
2025-10-05,가격 민감,Google,5,5,0,0.1332,0.3547,1,26,15004
2025-10-05,가격 민감,Naver,0,0,0,0.2095,0.3938,0,7,4966
2025-10-05,가격 민감,Instagram,3,3,1,0.1463,0.3754,3,20,14713
2025-10-05,재구매 후보,Meta,0,0,1,0.3149,0.2916,0,16,26741
2025-10-05,재구매 후보,Google,0,0,1,0.3928,0.2553,0,5,7549
2025-10-05,재구매 후보,Naver,0,0,0,0.3317,0.2361,0,15,13235
2025-10-05,재구매 후보,Instagram,4,5,2,0.3376,0.2516,1,1,1706
2025-10-05,VIP,Meta,2,2,1,0.5475,0.1437,1,0,0
2025-10-05,VIP,Google,0,0,1,0.509,0.1546,0,10,24943
2025-10-05,VIP,Naver,2,2,0,0.5397,0.1102,1,2,3220
2025-10-05,VIP,Instagram,2,2,2,0.5333,0.1443,0,12,13911
2025-10-05,휴면 복귀,Meta,0,0,0,0.243,0.3071,0,5,5968
2025-10-05,휴면 복귀,Google,1,1,0,0.2056,0.3725,0,17,14647
2025-10-05,휴면 복귀,Naver,1,1,0,0.2368,0.3566,0,14,13679
2025-10-05,휴면 복귀,Instagram,0,0,0,0.245,0.3551,0,7,7397
2025-10-06,신규 탐색,Meta,3,3,0,0.1559,0.2717,0,30,19779
2025-10-06,신규 탐색,Google,0,0,0,0.1623,0.3215,0,28,29108
2025-10-06,신규 탐색,Naver,5,5,0,0.1469,0.3409,2,19,14285
2025-10-06,신규 탐색,Instagram,0,0,0,0.1256,0.3034,0,14,11951
2025-10-06,가격 민감,Meta,1,1,0,0.2182,0.4244,0,3,1716
2025-10-06,가격 민감,Google,5,5,1,0.1882,0.343,1,2,1194
2025-10-06,가격 민감,Naver,1,1,1,0.1419,0.3999,0,23,17686
2025-10-06,가격 민감,Instagram,2,2,0,0.2505,0.3145,0,9,7691
2025-10-06,재구매 후보,Meta,0,0,0,0.3758,0.1974,0,11,19159
2025-10-06,재구매 후보,Google,1,1,0,0.3797,0.1998,0,14,17081
2025-10-06,재구매 후보,Naver,0,0,0,0.3338,0.2599,0,14,15152
2025-10-06,재구매 후보,Instagram,2,2,0,0.3411,0.2831,1,5,7461
2025-10-06,VIP,Meta,0,0,0,0.5281,0.1422,0,6,11152
2025-10-06,VIP,Google,0,0,0,0.5486,0.1787,0,7,13047
2025-10-06,VIP,Naver,0,0,0,0.5133,0.1626,0,19,31223
2025-10-06,VIP,Instagram,2,2,0,0.5391,0.1393,1,0,0
2025-10-06,휴면 복귀,Meta,0,0,0,0.1933,0.3193,0,13,11747
2025-10-06,휴면 복귀,Google,1,1,0,0.2197,0.3633,0,19,23801
2025-10-06,휴면 복귀,Naver,1,1,3,0.2401,0.3793,1,0,0
2025-10-06,휴면 복귀,Instagram,0,0,0,0.2162,0.3515,0,6,7900
2025-10-07,신규 탐색,Meta,0,0,1,0.0951,0.3144,0,7,6997
2025-10-07,신규 탐색,Google,2,2,3,0.1305,0.2617,0,25,15568
2025-10-07,신규 탐색,Naver,0,0,0,0.1311,0.3015,0,12,8391
2025-10-07,신규 탐색,Instagram,5,5,0,0.0734,0.3168,0,17,12221
2025-10-07,가격 민감,Meta,0,0,0,0.1685,0.3798,0,0,0
2025-10-07,가격 민감,Google,0,0,0,0.1938,0.4092,0,14,7826
2025-10-07,가격 민감,Naver,1,1,0,0.1535,0.4242,0,7,5896
2025-10-07,가격 민감,Instagram,0,0,1,0.179,0.4281,0,11,8076
2025-10-07,재구매 후보,Meta,1,1,0,0.3403,0.2512,0,2,1933
2025-10-07,재구매 후보,Google,1,1,2,0.4343,0.2384,0,13,12430
2025-10-07,재구매 후보,Naver,0,0,1,0.3931,0.23,0,6,7700
2025-10-07,재구매 후보,Instagram,0,0,0,0.3065,0.2521,0,13,16067
2025-10-07,VIP,Meta,0,0,2,0.5359,0.176,0,8,13876
2025-10-07,VIP,Google,0,0,1,0.5217,0.1699,0,14,27663
2025-10-07,VIP,Naver,0,0,1,0.5161,0.1749,0,12,27622
2025-10-07,VIP,Instagram,0,0,0,0.4852,0.1709,0,0,0
2025-10-07,휴면 복귀,Meta,0,0,0,0.2693,0.3571,0,0,0
2025-10-07,휴면 복귀,Google,0,0,0,0.2221,0.3046,0,11,11384
2025-10-07,휴면 복귀,Naver,0,0,0,0.2218,0.3372,0,8,10692
2025-10-07,휴면 복귀,Instagram,3,3,1,0.2568,0.3349,0,1,1180
2025-10-08,신규 탐색,Meta,1,1,2,0.1253,0.2565,0,4,4198
2025-10-08,신규 탐색,Google,2,2,4,0.1577,0.3726,0,28,16834
2025-10-08,신규 탐색,Naver,1,1,0,0.1435,0.3287,0,15,14533
2025-10-08,신규 탐색,Instagram,0,0,0,0.0863,0.2954,0,12,13141
2025-10-08,가격 민감,Meta,1,1,0,0.1611,0.424,0,1,825
2025-10-08,가격 민감,Google,3,3,1,0.1435,0.3974,0,35,27902
2025-10-08,가격 민감,Naver,1,1,2,0.1857,0.3984,1,26,22090
2025-10-08,가격 민감,Instagram,0,0,0,0.1739,0.3742,0,9,3805
2025-10-08,재구매 후보,Meta,0,0,0,0.3488,0.1972,0,4,5468
2025-10-08,재구매 후보,Google,6,6,4,0.3643,0.2571,0,22,39651
2025-10-08,재구매 후보,Naver,0,0,0,0.3332,0.2415,0,18,16123
2025-10-08,재구매 후보,Instagram,0,0,0,0.3395,0.217,0,0,0
2025-10-08,VIP,Meta,0,0,0,0.527,0.153,0,21,39869
2025-10-08,VIP,Google,1,1,0,0.5801,0.1397,0,7,16883
2025-10-08,VIP,Naver,0,0,0,0.5207,0.1687,0,8,13308
2025-10-08,VIP,Instagram,0,0,0,0.5042,0.1061,0,7,13520
2025-10-08,휴면 복귀,Meta,0,0,0,0.2402,0.3146,0,6,4057
2025-10-08,휴면 복귀,Google,1,1,0,0.2202,0.3354,0,12,12669
2025-10-08,휴면 복귀,Naver,0,0,0,0.216,0.3349,0,13,15773
2025-10-08,휴면 복귀,Instagram,0,0,2,0.2598,0.3439,0,15,11383
2025-10-09,신규 탐색,Meta,0,0,2,0.0605,0.2806,0,9,7912
2025-10-09,신규 탐색,Google,0,0,1,0.154,0.3073,0,32,33080
2025-10-09,신규 탐색,Naver,3,3,0,0.0789,0.2912,0,23,24109
2025-10-09,신규 탐색,Instagram,0,0,0,0.1131,0.3166,0,27,20716
2025-10-09,가격 민감,Meta,0,0,1,0.136,0.3633,0,13,5195
2025-10-09,가격 민감,Google,3,3,2,0.1094,0.3925,0,16,6670
2025-10-09,가격 민감,Naver,0,0,2,0.1801,0.3847,0,20,9899
2025-10-09,가격 민감,Instagram,1,1,1,0.1617,0.3453,0,3,1257
2025-10-09,재구매 후보,Meta,0,0,1,0.3801,0.2559,0,21,35086
2025-10-09,재구매 후보,Google,0,0,2,0.3561,0.2694,0,13,23589
2025-10-09,재구매 후보,Naver,0,0,0,0.337,0.2814,0,27,45994
2025-10-09,재구매 후보,Instagram,0,0,0,0.3303,0.2378,0,6,10126
2025-10-09,VIP,Meta,0,0,0,0.5206,0.1614,0,14,29626
2025-10-09,VIP,Google,0,0,0,0.4751,0.1498,0,14,31216
2025-10-09,VIP,Naver,1,1,0,0.5257,0.1226,0,0,0
2025-10-09,VIP,Instagram,0,0,0,0.4955,0.1785,0,9,14915
2025-10-09,휴면 복귀,Meta,2,2,0,0.2232,0.3689,0,0,0
2025-10-09,휴면 복귀,Google,0,0,0,0.2316,0.3455,0,0,0
2025-10-09,휴면 복귀,Naver,0,0,0,0.1874,0.3361,0,8,6295
2025-10-09,휴면 복귀,Instagram,0,0,0,0.2943,0.325,0,5,6665
2025-10-10,신규 탐색,Meta,0,0,0,0.1423,0.2988,0,35,17790
2025-10-10,신규 탐색,Google,3,3,3,0.1403,0.3159,1,34,23546
2025-10-10,신규 탐색,Naver,6,7,1,0.1456,0.3288,3,12,8829
2025-10-10,신규 탐색,Instagram,0,0,0,0.1218,0.2707,0,9,9592
2025-10-10,가격 민감,Meta,0,0,0,0.1151,0.3935,0,13,8996
2025-10-10,가격 민감,Google,2,2,3,0.1737,0.4088,0,14,9577
2025-10-10,가격 민감,Naver,0,0,1,0.1491,0.3773,0,17,13967
2025-10-10,가격 민감,Instagram,4,4,0,0.1986,0.3793,2,0,0
2025-10-10,재구매 후보,Meta,1,1,0,0.3484,0.2781,0,7,6924
2025-10-10,재구매 후보,Google,3,3,0,0.3466,0.2227,0,24,34242
2025-10-10,재구매 후보,Naver,0,0,0,0.3709,0.1978,0,18,21314
2025-10-10,재구매 후보,Instagram,3,3,0,0.3588,0.2581,0,21,30287
2025-10-10,VIP,Meta,3,3,2,0.5576,0.1736,0,6,15338
2025-10-10,VIP,Google,0,0,0,0.529,0.1353,0,2,3774
2025-10-10,VIP,Naver,2,2,2,0.5464,0.1756,0,12,22987
2025-10-10,VIP,Instagram,1,1,2,0.5083,0.1465,0,10,22493
2025-10-10,휴면 복귀,Meta,0,0,2,0.2387,0.3217,0,11,8717
2025-10-10,휴면 복귀,Google,5,5,0,0.225,0.318,0,16,18939
2025-10-10,휴면 복귀,Naver,2,2,0,0.2411,0.3112,0,11,8829
2025-10-10,휴면 복귀,Instagram,1,1,0,0.27,0.3245,0,0,0
2025-10-11,신규 탐색,Meta,1,1,1,0.1204,0.3228,0,9,7304
2025-10-11,신규 탐색,Google,4,5,0,0.1429,0.3546,0,32,21557
2025-10-11,신규 탐색,Naver,4,4,0,0.1043,0.3025,2,30,19650
2025-10-11,신규 탐색,Instagram,0,0,0,0.139,0.3362,0,16,9644
2025-10-11,가격 민감,Meta,1,1,0,0.1903,0.3552,0,23,12443
2025-10-11,가격 민감,Google,0,0,0,0.1627,0.4131,0,22,13200
2025-10-11,가격 민감,Naver,0,0,0,0.1955,0.3955,0,19,14509
2025-10-11,가격 민감,Instagram,0,0,0,0.1959,0.3525,0,0,0
