date,product_id,product_name,category,orders,delayed_shipments,avg_delivery_days,delivery_issue_rate,rating
2025-10-08,5,북유럽 패브릭 포스터,인테리어,7,0,1.75,0.0,4.4
2025-10-08,6,대용량 디퓨저,생활,9,0,2.04,0.0,4.37
2025-10-08,7,아로마 캔들 세트,생활,1,0,2.08,0.0,3.94
2025-10-08,8,무선 미니 가습기,가전,5,0,1.68,0.0,4.28
2025-10-08,9,탁상용 저소음 선풍기,가전,4,0,1.65,0.0,3.99
2025-10-08,10,프리미엄 호텔 침구 세트,침실,4,0,1.62,0.0,4.4
2025-10-09,1,감성 무드등,조명,9,1,1.6,0.1111,4.49
2025-10-09,2,메모리폼 경추 베개,침실,4,0,1.55,0.0,4.44
2025-10-09,3,원목 핸들 머그컵,주방,8,2,1.84,0.2,4.1
2025-10-09,4,무광 세라믹 접시 세트,주방,7,0,1.26,0.0,3.68
2025-10-09,5,북유럽 패브릭 포스터,인테리어,7,0,2.36,0.0,4.26
2025-10-09,6,대용량 디퓨저,생활,9,0,1.57,0.0,4.51
2025-10-09,7,아로마 캔들 세트,생활,7,1,1.45,0.125,3.99
2025-10-09,8,무선 미니 가습기,가전,8,0,1.71,0.0,4.14
2025-10-09,9,탁상용 저소음 선풍기,가전,4,0,1.95,0.0,4.0
2025-10-09,10,프리미엄 호텔 침구 세트,침실,4,0,1.81,0.0,4.4
2025-10-10,1,감성 무드등,조명,9,1,1.76,0.1111,4.54
2025-10-10,2,메모리폼 경추 베개,침실,8,0,2.41,0.0,4.44
2025-10-10,3,원목 핸들 머그컵,주방,8,0,1.88,0.0,4.16
2025-10-10,4,무광 세라믹 접시 세트,주방,5,1,2.0,0.125,3.47
2025-10-10,5,북유럽 패브릭 포스터,인테리어,8,1,1.79,0.1,4.17
2025-10-10,6,대용량 디퓨저,생활,10,0,1.8,0.0,4.51
2025-10-10,7,아로마 캔들 세트,생활,8,1,2.09,0.1,3.79
2025-10-10,8,무선 미니 가습기,가전,8,0,2.07,0.0,4.31
2025-10-10,9,탁상용 저소음 선풍기,가전,9,1,2.05,0.1,4.05
2025-10-10,10,프리미엄 호텔 침구 세트,침실,8,0,1.49,0.0,4.41
2025-10-11,1,감성 무드등,조명,9,0,1.98,0.0,4.49
2025-10-11,2,메모리폼 경추 베개,침실,6,0,1.65,0.0,4.53
2025-10-11,3,원목 핸들 머그컵,주방,4,0,2.22,0.0,4.14
2025-10-11,4,무광 세라믹 접시 세트,주방,8,0,1.33,0.0,3.67
2025-10-11,5,북유럽 패브릭 포스터,인테리어,5,0,1.66,0.0,4.37
2025-10-11,6,대용량 디퓨저,생활,14,0,1.72,0.0,4.42
2025-10-11,7,아로마 캔들 세트,생활,9,3,2.03,0.3333,3.93
2025-10-11,8,무선 미니 가습기,가전,8,0,1.69,0.0,4.15
2025-10-11,9,탁상용 저소음 선풍기,가전,8,0,1.97,0.0,3.97
2025-10-11,10,프리미엄 호텔 침구 세트,침실,7,1,2.12,0.1,4.45
2025-10-12,1,감성 무드등,조명,10,1,2.16,0.1,4.56
2025-10-12,2,메모리폼 경추 베개,침실,3,0,1.56,0.0,4.6
2025-10-12,3,원목 핸들 머그컵,주방,5,0,1.87,0.0,4.23
2025-10-12,4,무광 세라믹 접시 세트,주방,5,1,2.15,0.1429,3.85
2025-10-12,5,북유럽 패브릭 포스터,인테리어,7,0,1.75,0.0,4.36
2025-10-12,6,대용량 디퓨저,생활,7,0,1.47,0.0,4.55
2025-10-12,7,아로마 캔들 세트,생활,6,1,1.68,0.1111,4.01
2025-10-12,8,무선 미니 가습기,가전,5,0,1.52,0.0,4.27
2025-10-12,9,탁상용 저소음 선풍기,가전,5,2,1.64,0.2857,3.94
2025-10-12,10,프리미엄 호텔 침구 세트,침실,4,0,1.78,0.0,4.42
2025-10-13,1,감성 무드등,조명,3,0,1.58,0.0,4.38
2025-10-13,2,메모리폼 경추 베개,침실,4,0,1.74,0.0,4.51
2025-10-13,3,원목 핸들 머그컵,주방,12,0,1.87,0.0,4.26
2025-10-13,4,무광 세라믹 접시 세트,주방,8,0,1.9,0.0,3.73
2025-10-13,5,북유럽 패브릭 포스터,인테리어,2,0,1.4,0.0,4.33
2025-10-13,6,대용량 디퓨저,생활,8,1,1.8,0.1,4.34
2025-10-13,7,아로마 캔들 세트,생활,5,0,1.48,0.0,3.98
2025-10-13,8,무선 미니 가습기,가전,6,1,1.64,0.1111,4.27
2025-10-13,9,탁상용 저소음 선풍기,가전,2,0,1.89,0.0,3.9
2025-10-13,10,프리미엄 호텔 침구 세트,침실,7,0,1.85,0.0,4.37
2025-10-14,1,감성 무드등,조명,5,1,1.95,0.1429,4.47
2025-10-14,2,메모리폼 경추 베개,침실,3,1,1.81,0.2,4.48
2025-10-14,3,원목 핸들 머그컵,주방,9,0,2.07,0.0,4.19
2025-10-14,4,무광 세라믹 접시 세트,주방,11,1,2.25,0.0833,3.83
2025-10-14,5,북유럽 패브릭 포스터,인테리어,4,0,1.56,0.0,4.51
2025-10-14,6,대용량 디퓨저,생활,10,0,1.65,0.0,4.49
2025-10-14,7,아로마 캔들 세트,생활,3,0,2.18,0.0,4.01
2025-10-14,8,무선 미니 가습기,가전,4,0,2.21,0.0,4.22
2025-10-14,9,탁상용 저소음 선풍기,가전,5,0,1.59,0.0,3.96
2025-10-14,10,프리미엄 호텔 침구 세트,침실,6,1,1.34,0.1667,4.3
2025-10-15,1,감성 무드등,조명,7,1,1.45,0.1429,4.4
2025-10-15,2,메모리폼 경추 베개,침실,4,0,1.79,0.0,4.54
2025-10-15,3,원목 핸들 머그컵,주방,9,0,1.68,0.0,4.03
2025-10-15,4,무광 세라믹 접시 세트,주방,6,0,1.63,0.0,3.76
2025-10-15,5,북유럽 패브릭 포스터,인테리어,7,1,1.9,0.1111,4.26
2025-10-15,6,대용량 디퓨저,생활,5,0,1.93,0.0,4.55
2025-10-15,7,아로마 캔들 세트,생활,3,0,1.51,0.0,3.84
2025-10-15,8,무선 미니 가습기,가전,3,1,1.66,0.1667,4.19
2025-10-15,9,탁상용 저소음 선풍기,가전,4,0,1.89,0.0,4.07
2025-10-15,10,프리미엄 호텔 침구 세트,침실,5,0,1.89,0.0,4.38
2025-10-16,1,감성 무드등,조명,8,0,2.13,0.0,4.42
2025-10-16,2,메모리폼 경추 베개,침실,5,0,1.8,0.0,4.51
2025-10-16,3,원목 핸들 머그컵,주방,6,0,2.32,0.0,4.14
2025-10-16,4,무광 세라믹 접시 세트,주방,4,1,1.85,0.1667,3.73
2025-10-16,5,북유럽 패브릭 포스터,인테리어,7,1,1.97,0.1429,4.29
2025-10-16,6,대용량 디퓨저,생활,8,0,1.81,0.0,4.61
2025-10-16,7,아로마 캔들 세트,생활,6,0,2.01,0.0,3.91
2025-10-16,8,무선 미니 가습기,가전,5,0,1.37,0.0,4.22
2025-10-16,9,탁상용 저소음 선풍기,가전,5,0,2.01,0.0,3.92
2025-10-16,10,프리미엄 호텔 침구 세트,침실,5,0,2.0,0.0,4.37
2025-10-17,1,감성 무드등,조명,10,0,1.85,0.0,4.34
2025-10-17,2,메모리폼 경추 베개,침실,6,0,1.73,0.0,4.57
2025-10-17,3,원목 핸들 머그컵,주방,4,0,1.26,0.0,4.2
2025-10-17,4,무광 세라믹 접시 세트,주방,5,1,1.91,0.1667,3.77
2025-10-17,5,북유럽 패브릭 포스터,인테리어,4,0,1.42,0.0,4.32
2025-10-17,6,대용량 디퓨저,생활,8,0,1.98,0.0,4.52
2025-10-17,7,아로마 캔들 세트,생활,9,0,2.02,0.0,3.89
2025-10-17,8,무선 미니 가습기,가전,8,0,1.82,0.0,4.25
2025-10-17,9,탁상용 저소음 선풍기,가전,5,1,1.86,0.1429,3.99
2025-10-17,10,프리미엄 호텔 침구 세트,침실,4,0,1.61,0.0,4.39
2025-10-18,1,감성 무드등,조명,8,1,1.65,0.0909,4.36
2025-10-18,2,메모리폼 경추 베개,침실,7,0,2.0,0.0,4.53
2025-10-18,3,원목 핸들 머그컵,주방,8,0,2.0,0.0,4.17
2025-10-18,4,무광 세라믹 접시 세트,주방,5,0,1.75,0.0,3.8
2025-10-18,5,북유럽 패브릭 포스터,인테리어,8,0,1.42,0.0,4.33
2025-10-18,6,대용량 디퓨저,생활,15,0,1.89,0.0,4.59
2025-10-18,7,아로마 캔들 세트,생활,14,0,2.02,0.0,4.07
2025-10-18,8,무선 미니 가습기,가전,5,0,1.71,0.0,4.23
2025-10-18,9,탁상용 저소음 선풍기,가전,7,0,2.06,0.0,3.92
2025-10-18,10,프리미엄 호텔 침구 세트,침실,9,1,1.63,0.1,4.33
2025-10-19,1,감성 무드등,조명,7,0,2.42,0.0,4.41
2025-10-19,2,메모리폼 경추 베개,침실,4,1,1.69,0.1667,4.45
2025-10-19,3,원목 핸들 머그컵,주방,5,0,1.23,0.0,4.24
2025-10-19,4,무광 세라믹 접시 세트,주방,6,0,1.58,0.0,3.83
2025-10-19,5,북유럽 패브릭 포스터,인테리어,7,0,1.95,0.0,4.34
2025-10-19,6,대용량 디퓨저,생활,6,1,1.66,0.1111,4.4
2025-10-19,7,아로마 캔들 세트,생활,5,1,1.83,0.125,3.79
2025-10-19,8,무선 미니 가습기,가전,6,0,1.68,0.0,4.21
2025-10-19,9,탁상용 저소음 선풍기,가전,4,3,2.0,0.4286,3.95
2025-10-19,10,프리미엄 호텔 침구 세트,침실,3,0,1.76,0.0,4.47
2025-10-20,1,감성 무드등,조명,5,0,1.98,0.0,4.41
2025-10-20,2,메모리폼 경추 베개,침실,6,1,2.02,0.1667,4.6
2025-10-20,3,원목 핸들 머그컵,주방,13,0,1.99,0.0,4.29
2025-10-20,4,무광 세라믹 접시 세트,주방,8,0,1.95,0.0,3.83
2025-10-20,5,북유럽 패브릭 포스터,인테리어,6,0,2.08,0.0,4.21
2025-10-20,6,대용량 디퓨저,생활,7,0,1.64,0.0,4.54
2025-10-20,7,아로마 캔들 세트,생활,7,1,2.48,0.1429,3.95
2025-10-20,8,무선 미니 가습기,가전,3,0,1.91,0.0,3.96
2025-10-20,9,탁상용 저소음 선풍기,가전,3,0,2.02,0.0,4.11
2025-10-20,10,프리미엄 호텔 침구 세트,침실,0,0,1.98,0.0,4.37
2025-10-21,1,감성 무드등,조명,4,0,1.54,0.0,4.53
2025-10-21,2,메모리폼 경추 베개,침실,4,0,1.84,0.0,4.53
2025-10-21,3,원목 핸들 머그컵,주방,5,0,2.08,0.0,4.11
2025-10-21,4,무광 세라믹 접시 세트,주방,6,0,1.93,0.0,3.84
2025-10-21,5,북유럽 패브릭 포스터,인테리어,8,0,1.65,0.0,4.33
2025-10-21,6,대용량 디퓨저,생활,9,0,2.27,0.0,4.55
2025-10-21,7,아로마 캔들 세트,생활,0,0,1.69,0.0,3.95
2025-10-21,8,무선 미니 가습기,가전,2,0,1.61,0.0,4.11
2025-10-21,9,탁상용 저소음 선풍기,가전,0,0,1.89,0.0,3.98
2025-10-21,10,프리미엄 호텔 침구 세트,침실,5,0,2.1,0.0,4.44
2025-10-22,1,감성 무드등,조명,5,0,1.97,0.0,4.45
2025-10-22,2,메모리폼 경추 베개,침실,2,0,1.64,0.0,4.58
2025-10-22,3,원목 핸들 머그컵,주방,6,0,1.86,0.0,3.98
2025-10-22,4,무광 세라믹 접시 세트,주방,4,0,1.77,0.0,3.84
2025-10-22,5,북유럽 패브릭 포스터,인테리어,3,0,1.93,0.0,4.31
2025-10-22,6,대용량 디퓨저,생활,8,2,1.96,0.1818,4.41
2025-10-22,7,아로마 캔들 세트,생활,3,0,1.77,0.0,3.85
2025-10-22,8,무선 미니 가습기,가전,6,0,1.49,0.0,4.16
2025-10-22,9,탁상용 저소음 선풍기,가전,4,1,1.96,0.2,3.96
2025-10-22,10,프리미엄 호텔 침구 세트,침실,5,0,1.93,0.0,4.38
2025-10-23,1,감성 무드등,조명,2,1,2.22,0.2,4.33
2025-10-23,2,메모리폼 경추 베개,침실,4,0,1.74,0.0,4.53
2025-10-23,3,원목 핸들 머그컵,주방,10,0,1.79,0.0,4.2
2025-10-23,4,무광 세라믹 접시 세트,주방,8,0,1.54,0.0,3.85
2025-10-23,5,북유럽 패브릭 포스터,인테리어,6,0,1.97,0.0,4.38
2025-10-23,6,대용량 디퓨저,생활,7,0,1.26,0.0,4.56
2025-10-23,7,아로마 캔들 세트,생활,4,2,1.97,0.2857,3.82
2025-10-23,8,무선 미니 가습기,가전,6,0,1.73,0.0,4.21
2025-10-23,9,탁상용 저소음 선풍기,가전,3,0,2.25,0.0,4.04
2025-10-23,10,프리미엄 호텔 침구 세트,침실,5,1,1.88,0.1429,4.39
2025-10-24,1,감성 무드등,조명,9,0,1.77,0.0,4.33
2025-10-24,2,메모리폼 경추 베개,침실,7,0,1.81,0.0,4.67
2025-10-24,3,원목 핸들 머그컵,주방,4,0,1.51,0.0,4.28
2025-10-24,4,무광 세라믹 접시 세트,주방,5,0,1.65,0.0,3.96
2025-10-24,5,북유럽 패브릭 포스터,인테리어,5,0,1.92,0.0,4.3
2025-10-24,6,대용량 디퓨저,생활,13,1,1.94,0.0769,4.41
2025-10-24,7,아로마 캔들 세트,생활,9,1,1.97,0.0833,3.74
2025-10-24,8,무선 미니 가습기,가전,6,0,1.54,0.0,4.25
2025-10-24,9,탁상용 저소음 선풍기,가전,3,1,1.79,0.1667,3.94
2025-10-24,10,프리미엄 호텔 침구 세트,침실,4,0,1.84,0.0,4.56
2025-10-25,1,감성 무드등,조명,10,0,1.77,0.0,4.42
2025-10-25,2,메모리폼 경추 베개,침실,10,1,1.54,0.1,4.63
2025-10-25,3,원목 핸들 머그컵,주방,8,0,1.73,0.0,4.17
2025-10-25,4,무광 세라믹 접시 세트,주방,6,0,2.31,0.0,3.85
2025-10-25,5,북유럽 패브릭 포스터,인테리어,7,0,1.89,0.0,4.49
2025-10-25,6,대용량 디퓨저,생활,9,0,2.26,0.0,4.57
2025-10-25,7,아로마 캔들 세트,생활,8,1,1.52,0.125,4.02
2025-10-25,8,무선 미니 가습기,가전,5,0,1.9,0.0,4.24
2025-10-25,9,탁상용 저소음 선풍기,가전,10,0,1.69,0.0,4.0
2025-10-25,10,프리미엄 호텔 침구 세트,침실,7,0,1.82,0.0,4.46
2025-10-26,1,감성 무드등,조명,9,0,1.74,0.0,4.54
2025-10-26,2,메모리폼 경추 베개,침실,5,1,1.78,0.2,4.49
2025-10-26,3,원목 핸들 머그컵,주방,5,0,2.0,0.0,4.3
2025-10-26,4,무광 세라믹 접시 세트,주방,7,1,2.02,0.125,3.73
2025-10-26,5,북유럽 패브릭 포스터,인테리어,8,0,1.74,0.0,4.4
2025-10-26,6,대용량 디퓨저,생활,12,0,1.99,0.0,4.36
2025-10-26,7,아로마 캔들 세트,생활,7,1,1.64,0.125,3.93
2025-10-26,8,무선 미니 가습기,가전,5,0,1.59,0.0,4.23
2025-10-26,9,탁상용 저소음 선풍기,가전,5,1,2.07,0.125,4.04
2025-10-26,10,프리미엄 호텔 침구 세트,침실,6,0,2.04,0.0,4.29
2025-10-27,1,감성 무드등,조명,9,0,2.11,0.0,4.55
2025-10-27,2,메모리폼 경추 베개,침실,4,0,1.7,0.0,4.44
2025-10-27,3,원목 핸들 머그컵,주방,11,0,2.06,0.0,4.21
2025-10-27,4,무광 세라믹 접시 세트,주방,8,0,2.12,0.0,3.84
2025-10-27,5,북유럽 패브릭 포스터,인테리어,4,0,1.97,0.0,4.34
2025-10-27,6,대용량 디퓨저,생활,6,1,1.7,0.1111,4.47
2025-10-27,7,아로마 캔들 세트,생활,2,0,1.85,0.0,3.74
2025-10-27,8,무선 미니 가습기,가전,2,0,1.55,0.0,4.17
2025-10-27,9,탁상용 저소음 선풍기,가전,5,2,2.25,0.3333,4.2
2025-10-27,10,프리미엄 호텔 침구 세트,침실,3,1,2.13,0.25,4.44
2025-10-28,1,감성 무드등,조명,9,2,2.29,0.2,4.51
2025-10-28,2,메모리폼 경추 베개,침실,4,0,1.84,0.0,4.5
2025-10-28,3,원목 핸들 머그컵,주방,9,0,1.94,0.0,4.23
2025-10-28,4,무광 세라믹 접시 세트,주방,3,0,1.36,0.0,3.72
2025-10-28,5,북유럽 패브릭 포스터,인테리어,3,0,2.02,0.0,4.33
2025-10-28,6,대용량 디퓨저,생활,8,0,2.32,0.0,4.57
2025-10-28,7,아로마 캔들 세트,생활,8,1,1.63,0.1111,4.14
2025-10-28,8,무선 미니 가습기,가전,5,0,1.61,0.0,4.28
2025-10-28,9,탁상용 저소음 선풍기,가전,0,1,1.77,0.3333,3.91
2025-10-28,10,프리미엄 호텔 침구 세트,침실,1,0,1.55,0.0,4.39
2025-10-29,1,감성 무드등,조명,7,0,1.32,0.0,4.6
2025-10-29,2,메모리폼 경추 베개,침실,7,0,2.22,0.0,4.53
2025-10-29,3,원목 핸들 머그컵,주방,5,0,1.99,0.0,4.19
2025-10-29,4,무광 세라믹 접시 세트,주방,5,1,2.44,0.125,3.75
2025-10-29,5,북유럽 패브릭 포스터,인테리어,1,0,1.66,0.0,4.35
2025-10-29,6,대용량 디퓨저,생활,10,1,1.93,0.1,4.5
2025-10-29,7,아로마 캔들 세트,생활,3,0,1.83,0.0,3.93
2025-10-29,8,무선 미니 가습기,가전,10,1,2.02,0.1,4.17
2025-10-29,9,탁상용 저소음 선풍기,가전,5,0,1.38,0.0,4.0
2025-10-29,10,프리미엄 호텔 침구 세트,침실,4,0,2.06,0.0,4.25
2025-10-30,1,감성 무드등,조명,8,0,1.88,0.0,4.51
2025-10-30,2,메모리폼 경추 베개,침실,6,0,1.78,0.0,4.66
2025-10-30,3,원목 핸들 머그컵,주방,4,0,1.84,0.0,4.08
2025-10-30,4,무광 세라믹 접시 세트,주방,8,2,1.94,0.2,3.59
2025-10-30,5,북유럽 패브릭 포스터,인테리어,5,0,1.69,0.0,4.26
2025-10-30,6,대용량 디퓨저,생활,11,1,2.32,0.0909,4.49
2025-10-30,7,아로마 캔들 세트,생활,4,2,2.09,0.2857,3.93
2025-10-30,8,무선 미니 가습기,가전,7,0,1.76,0.0,4.07
2025-10-30,9,탁상용 저소음 선풍기,가전,0,0,1.88,0.0,3.99
2025-10-30,10,프리미엄 호텔 침구 세트,침실,6,0,1.86,0.0,4.47
2025-10-31,1,감성 무드등,조명,11,0,1.62,0.0,4.56
2025-10-31,2,메모리폼 경추 베개,침실,7,0,1.75,0.0,4.59
2025-10-31,3,원목 핸들 머그컵,주방,8,0,1.81,0.0,4.16
2025-10-31,4,무광 세라믹 접시 세트,주방,7,0,1.78,0.0,3.95
2025-10-31,5,북유럽 패브릭 포스터,인테리어,8,0,1.94,0.0,4.4
2025-10-31,6,대용량 디퓨저,생활,9,0,1.92,0.0,4.29
2025-10-31,7,아로마 캔들 세트,생활,4,0,2.01,0.0,3.99
2025-10-31,8,무선 미니 가습기,가전,2,0,1.79,0.0,4.22
2025-10-31,9,탁상용 저소음 선풍기,가전,4,1,1.72,0.1667,3.99
2025-10-31,10,프리미엄 호텔 침구 세트,침실,6,0,1.96,0.0,4.4
2025-11-01,1,감성 무드등,조명,12,0,1.98,0.0,4.35
2025-11-01,2,메모리폼 경추 베개,침실,9,0,2.17,0.0,4.54
2025-11-01,3,원목 핸들 머그컵,주방,6,0,1.91,0.0,4.22
2025-11-01,4,무광 세라믹 접시 세트,주방,7,1,1.69,0.1,3.79
2025-11-01,5,북유럽 패브릭 포스터,인테리어,6,0,1.63,0.0,4.38
2025-11-01,6,대용량 디퓨저,생활,8,0,2.0,0.0,4.48
2025-11-01,7,아로마 캔들 세트,생활,12,0,1.56,0.0,3.84
2025-11-01,8,무선 미니 가습기,가전,4,0,1.39,0.0,4.07
2025-11-01,9,탁상용 저소음 선풍기,가전,11,0,2.1,0.0,4.07
2025-11-01,10,프리미엄 호텔 침구 세트,침실,9,0,1.51,0.0,4.38
2025-11-02,1,감성 무드등,조명,6,0,1.68,0.0,4.33
2025-11-02,2,메모리폼 경추 베개,침실,8,0,2.24,0.0,4.64
2025-11-02,3,원목 핸들 머그컵,주방,4,0,1.91,0.0,4.35
2025-11-02,4,무광 세라믹 접시 세트,주방,8,0,1.79,0.0,3.73
2025-11-02,5,북유럽 패브릭 포스터,인테리어,4,0,2.21,0.0,4.14
2025-11-02,6,대용량 디퓨저,생활,12,0,1.81,0.0,4.55
2025-11-02,7,아로마 캔들 세트,생활,9,1,1.39,0.1111,3.84
2025-11-02,8,무선 미니 가습기,가전,7,0,2.08,0.0,4.35
2025-11-02,9,탁상용 저소음 선풍기,가전,8,1,1.78,0.1111,3.96
2025-11-02,10,프리미엄 호텔 침구 세트,침실,9,1,2.01,0.0909,4.21
2025-11-03,1,감성 무드등,조명,4,0,1.95,0.0,4.32
2025-11-03,2,메모리폼 경추 베개,침실,4,0,1.81,0.0,4.68
2025-11-03,3,원목 핸들 머그컵,주방,9,0,1.86,0.0,4.29
2025-11-03,4,무광 세라믹 접시 세트,주방,10,1,1.84,0.1,3.89
2025-11-03,5,북유럽 패브릭 포스터,인테리어,6,0,2.02,0.0,4.3
2025-11-03,6,대용량 디퓨저,생활,5,0,2.45,0.0,4.47
2025-11-03,7,아로마 캔들 세트,생활,8,0,1.77,0.0,3.93
2025-11-03,8,무선 미니 가습기,가전,3,1,1.83,0.1667,4.07
2025-11-03,9,탁상용 저소음 선풍기,가전,2,0,1.74,0.0,3.99
2025-11-03,10,프리미엄 호텔 침구 세트,침실,4,0,1.88,0.0,4.34
2025-11-04,1,감성 무드등,조명,11,0,1.92,0.0,4.55
2025-11-04,2,메모리폼 경추 베개,침실,6,1,1.86,0.1667,4.64
2025-11-04,3,원목 핸들 머그컵,주방,13,0,1.75,0.0,4.12
2025-11-04,4,무광 세라믹 접시 세트,주방,13,0,1.6,0.0,3.76
2025-11-04,5,북유럽 패브릭 포스터,인테리어,5,1,1.9,0.125,4.26
2025-11-04,6,대용량 디퓨저,생활,6,0,1.57,0.0,4.53
2025-11-04,7,아로마 캔들 세트,생활,8,0,1.6,0.0,3.9
2025-11-04,8,무선 미니 가습기,가전,5,0,1.89,0.0,4.07
2025-11-04,9,탁상용 저소음 선풍기,가전,5,0,2.33,0.0,4.07
2025-11-04,10,프리미엄 호텔 침구 세트,침실,4,0,2.01,0.0,4.48
2025-11-05,1,감성 무드등,조명,7,0,1.55,0.0,4.62
2025-11-05,2,메모리폼 경추 베개,침실,5,0,1.63,0.0,4.57
2025-11-05,3,원목 핸들 머그컵,주방,6,0,2.26,0.0,4.28
2025-11-05,4,무광 세라믹 접시 세트,주방,8,1,1.83,0.1,3.73
2025-11-05,5,북유럽 패브릭 포스터,인테리어,4,0,1.7,0.0,4.39
2025-11-05,6,대용량 디퓨저,생활,9,0,1.88,0.0,4.42
2025-11-05,7,아로마 캔들 세트,생활,9,0,1.77,0.0,3.91
2025-11-05,8,무선 미니 가습기,가전,7,0,1.6,0.0,4.36
2025-11-05,9,탁상용 저소음 선풍기,가전,7,1,1.73,0.1429,3.9
2025-11-05,10,프리미엄 호텔 침구 세트,침실,3,0,1.39,0.0,4.25
2025-11-06,1,감성 무드등,조명,10,0,1.63,0.0,4.44
2025-11-06,2,메모리폼 경추 베개,침실,4,0,1.92,0.0,4.42
2025-11-06,3,원목 핸들 머그컵,주방,9,0,2.21,0.0,4.16
2025-11-06,4,무광 세라믹 접시 세트,주방,6,0,1.69,0.0,3.83
2025-11-06,5,북유럽 패브릭 포스터,인테리어,5,0,2.22,0.0,4.25
2025-11-06,6,대용량 디퓨저,생활,11,0,1.33,0.0,4.5
2025-11-06,7,아로마 캔들 세트,생활,6,1,1.51,0.125,3.93
2025-11-06,8,무선 미니 가습기,가전,4,0,1.86,0.0,4.27
2025-11-06,9,탁상용 저소음 선풍기,가전,6,0,1.46,0.0,4.07
2025-11-06,10,프리미엄 호텔 침구 세트,침실,5,0,1.71,0.0,4.38
2025-11-07,1,감성 무드등,조명,12,2,1.64,0.1667,4.4
2025-11-07,2,메모리폼 경추 베개,침실,6,0,1.8,0.0,4.54
2025-11-07,3,원목 핸들 머그컵,주방,5,0,1.76,0.0,4.17
2025-11-07,4,무광 세라믹 접시 세트,주방,7,0,1.56,0.0,3.84
2025-11-07,5,북유럽 패브릭 포스터,인테리어,4,0,1.7,0.0,4.31
2025-11-07,6,대용량 디퓨저,생활,7,1,1.54,0.1111,4.34
2025-11-07,7,아로마 캔들 세트,생활,15,1,2.05,0.0667,4.05
2025-11-07,8,무선 미니 가습기,가전,7,0,1.96,0.0,4.25
2025-11-07,9,탁상용 저소음 선풍기,가전,8,2,2.29,0.25,3.9
2025-11-07,10,프리미엄 호텔 침구 세트,침실,12,0,1.42,0.0,4.33
2025-11-08,1,감성 무드등,조명,11,0,1.51,0.0,4.37
2025-11-08,2,메모리폼 경추 베개,침실,14,0,1.71,0.0,4.49
2025-11-08,3,원목 핸들 머그컵,주방,7,0,1.9,0.0,4.14
2025-11-08,4,무광 세라믹 접시 세트,주방,7,0,1.64,0.0,3.8
2025-11-08,5,북유럽 패브릭 포스터,인테리어,6,0,1.92,0.0,4.35
2025-11-08,6,대용량 디퓨저,생활,9,0,1.32,0.0,4.43
2025-11-08,7,아로마 캔들 세트,생활,12,0,1.86,0.0,4.06
2025-11-08,8,무선 미니 가습기,가전,6,1,1.6,0.125,4.2
2025-11-08,9,탁상용 저소음 선풍기,가전,8,1,2.01,0.0909,4.02
2025-11-08,10,프리미엄 호텔 침구 세트,침실,7,0,1.78,0.0,4.26
2025-11-09,1,감성 무드등,조명,7,1,2.14,0.125,4.46
2025-11-09,2,메모리폼 경추 베개,침실,8,0,1.79,0.0,4.43
2025-11-09,3,원목 핸들 머그컵,주방,4,0,2.07,0.0,4.17
2025-11-09,4,무광 세라믹 접시 세트,주방,11,0,2.01,0.0,3.75
2025-11-09,5,북유럽 패브릭 포스터,인테리어,9,0,2.0,0.0,4.34
2025-11-09,6,대용량 디퓨저,생활,11,0,1.9,0.0,4.51
2025-11-09,7,아로마 캔들 세트,생활,10,1,1.98,0.0769,3.88
2025-11-09,8,무선 미니 가습기,가전,6,0,1.98,0.0,4.26
2025-11-09,9,탁상용 저소음 선풍기,가전,9,0,2.02,0.0,4.25
2025-11-09,10,프리미엄 호텔 침구 세트,침실,9,0,1.77,0.0,4.3
2025-11-10,1,감성 무드등,조명,6,0,1.28,0.0,4.52
2025-11-10,2,메모리폼 경추 베개,침실,4,0,1.84,0.0,4.57
2025-11-10,3,원목 핸들 머그컵,주방,11,0,1.74,0.0,4.07
2025-11-10,4,무광 세라믹 접시 세트,주방,9,2,2.02,0.2,3.79
2025-11-10,5,북유럽 패브릭 포스터,인테리어,2,0,2.0,0.0,4.36
2025-11-10,6,대용량 디퓨저,생활,5,0,1.88,0.0,4.48
2025-11-10,7,아로마 캔들 세트,생활,11,0,1.87,0.0,4.04
2025-11-10,8,무선 미니 가습기,가전,8,1,1.72,0.125,4.23
2025-11-10,9,탁상용 저소음 선풍기,가전,5,0,1.84,0.0,4.05
2025-11-10,10,프리미엄 호텔 침구 세트,침실,1,0,1.8,0.0,4.44
2025-11-11,1,감성 무드등,조명,4,0,1.74,0.0,4.49
2025-11-11,2,메모리폼 경추 베개,침실,3,0,2.14,0.0,4.59
2025-11-11,3,원목 핸들 머그컵,주방,9,0,1.41,0.0,4.16
2025-11-11,4,무광 세라믹 접시 세트,주방,10,1,1.81,0.1,3.81
2025-11-11,5,북유럽 패브릭 포스터,인테리어,6,0,1.82,0.0,4.38
2025-11-11,6,대용량 디퓨저,생활,8,0,1.59,0.0,4.35
2025-11-11,7,아로마 캔들 세트,생활,7,1,2.19,0.1,3.81
2025-11-11,8,무선 미니 가습기,가전,7,0,1.91,0.0,4.33
2025-11-11,9,탁상용 저소음 선풍기,가전,4,0,1.77,0.0,4.09
