date,customer_segment,acquisition_channel,new_customers,signups,returning_customers,repeat_purchase_rate,cart_abandon_rate,coupon_redemption_count
2025-09-17,신규 탐색,Naver,0,0,0,0.1053,0.3183,0
2025-09-17,신규 탐색,Instagram,1,1,0,0.0832,0.3198,0
2025-09-17,가격 민감,Meta,2,2,1,0.1681,0.3624,0
2025-09-17,가격 민감,Google,0,0,0,0.2007,0.3756,0
2025-09-17,가격 민감,Naver,4,5,0,0.1649,0.375,2
2025-09-17,가격 민감,Instagram,3,4,1,0.1644,0.3787,0
2025-09-17,재구매 후보,Meta,2,2,0,0.3313,0.2394,0
2025-09-17,재구매 후보,Google,2,2,1,0.3313,0.2597,0
2025-09-17,재구매 후보,Naver,4,4,2,0.3272,0.2655,1
2025-09-17,재구매 후보,Instagram,0,0,0,0.3784,0.2005,0
2025-09-17,VIP,Meta,3,3,2,0.458,0.209,0
2025-09-17,VIP,Google,3,3,2,0.5174,0.1428,0
2025-09-17,VIP,Naver,0,0,2,0.4752,0.1231,0
2025-09-17,VIP,Instagram,0,0,1,0.5055,0.1832,0
2025-09-17,휴면 복귀,Meta,0,0,0,0.2573,0.3294,0
2025-09-17,휴면 복귀,Google,0,0,0,0.2224,0.3524,0
2025-09-17,휴면 복귀,Naver,1,1,0,0.2435,0.3328,0
2025-09-17,휴면 복귀,Instagram,2,2,2,0.2305,0.2963,0
2025-09-18,신규 탐색,Meta,0,0,1,0.1269,0.3213,0
2025-09-18,신규 탐색,Google,5,6,3,0.1327,0.352,1
2025-09-18,신규 탐색,Naver,0,0,1,0.1082,0.2806,0
2025-09-18,신규 탐색,Instagram,0,0,0,0.1317,0.3363,0
2025-09-18,가격 민감,Meta,0,0,2,0.2432,0.4171,0
2025-09-18,가격 민감,Google,2,2,2,0.1771,0.4102,0
2025-09-18,가격 민감,Naver,0,0,0,0.1756,0.3878,0
2025-09-18,가격 민감,Instagram,0,0,0,0.222,0.3909,0
2025-09-18,재구매 후보,Meta,1,1,2,0.321,0.2164,0
2025-09-18,재구매 후보,Google,0,0,0,0.3972,0.2481,0
2025-09-18,재구매 후보,Naver,0,0,0,0.3952,0.2306,0
2025-09-18,재구매 후보,Instagram,0,0,0,0.3103,0.2553,0
2025-09-18,VIP,Meta,2,2,2,0.5263,0.1409,0
2025-09-18,VIP,Google,0,0,0,0.5033,0.1758,0
2025-09-18,VIP,Naver,0,0,0,0.546,0.1961,0
2025-09-18,VIP,Instagram,0,0,1,0.5549,0.1716,0
2025-09-18,휴면 복귀,Meta,0,0,1,0.268,0.3675,0
2025-09-18,휴면 복귀,Google,2,2,1,0.2305,0.3091,0
2025-09-18,휴면 복귀,Naver,0,0,0,0.2555,0.3316,0
2025-09-18,휴면 복귀,Instagram,0,0,0,0.2655,0.3364,0
2025-09-19,신규 탐색,Meta,1,1,1,0.1255,0.34,0
2025-09-19,신규 탐색,Google,1,1,0,0.1843,0.3215,0
2025-09-19,신규 탐색,Naver,4,5,3,0.0854,0.3125,2
2025-09-19,신규 탐색,Instagram,2,2,0,0.0949,0.2984,0
2025-09-19,가격 민감,Meta,0,0,0,0.1475,0.3618,0
2025-09-19,가격 민감,Google,1,1,0,0.2211,0.3775,1
2025-09-19,가격 민감,Naver,2,2,1,0.1781,0.3801,1
2025-09-19,가격 민감,Instagram,0,0,1,0.1771,0.41,0
2025-09-19,재구매 후보,Meta,0,0,0,0.3235,0.2187,0
2025-09-19,재구매 후보,Google,3,3,0,0.367,0.2728,0
2025-09-19,재구매 후보,Naver,2,2,3,0.3312,0.2381,0
2025-09-19,재구매 후보,Instagram,1,1,0,0.3798,0.2335,0
2025-09-19,VIP,Meta,2,2,0,0.476,0.2074,0
2025-09-19,VIP,Google,0,0,0,0.5004,0.1983,0
2025-09-19,VIP,Naver,0,0,1,0.5117,0.122,0
2025-09-19,VIP,Instagram,1,1,1,0.518,0.1649,0
2025-09-19,휴면 복귀,Meta,4,4,1,0.2585,0.3179,0
2025-09-19,휴면 복귀,Google,2,2,0,0.2831,0.3005,1
2025-09-19,휴면 복귀,Naver,0,0,0,0.1915,0.3657,0
2025-09-19,휴면 복귀,Instagram,1,1,0,0.2507,0.2869,0
2025-09-20,신규 탐색,Meta,1,1,1,0.0975,0.2985,0
2025-09-20,신규 탐색,Google,5,6,0,0.1492,0.3074,1
2025-09-20,신규 탐색,Naver,1,1,0,0.1299,0.2843,0
2025-09-20,신규 탐색,Instagram,1,1,0,0.1377,0.3409,0
2025-09-20,가격 민감,Meta,1,1,1,0.1464,0.3617,1
2025-09-20,가격 민감,Google,1,1,0,0.2091,0.3961,0
2025-09-20,가격 민감,Naver,3,3,0,0.2067,0.3449,0
2025-09-20,가격 민감,Instagram,1,1,1,0.1732,0.3864,0
2025-09-20,재구매 후보,Meta,0,0,0,0.3558,0.2205,0
2025-09-20,재구매 후보,Google,3,3,2,0.4022,0.2518,1
2025-09-20,재구매 후보,Naver,0,0,0,0.3355,0.2711,0
2025-09-20,재구매 후보,Instagram,3,3,2,0.3365,0.2216,0
2025-09-20,VIP,Meta,0,0,0,0.5327,0.1339,0
2025-09-20,VIP,Google,1,1,1,0.5118,0.1693,0
2025-09-20,VIP,Naver,2,2,0,0.4969,0.142,0
2025-09-20,VIP,Instagram,0,0,0,0.5198,0.1626,0
2025-09-20,휴면 복귀,Meta,1,1,4,0.2028,0.3353,0
2025-09-20,휴면 복귀,Google,0,0,0,0.2906,0.3326,0
2025-09-20,휴면 복귀,Naver,0,0,0,0.2533,0.2932,0
2025-09-20,휴면 복귀,Instagram,2,2,1,0.2112,0.2773,0
2025-09-21,신규 탐색,Meta,3,3,0,0.1307,0.3003,1
2025-09-21,신규 탐색,Google,7,9,4,0.1614,0.3256,1
2025-09-21,신규 탐색,Naver,4,4,1,0.2017,0.2944,0
2025-09-21,신규 탐색,Instagram,4,4,0,0.1119,0.2984,0
2025-09-21,가격 민감,Meta,4,5,0,0.1778,0.3799,0
2025-09-21,가격 민감,Google,1,1,2,0.1925,0.4154,0
2025-09-21,가격 민감,Naver,4,4,0,0.1903,0.4185,0
2025-09-21,가격 민감,Instagram,0,0,2,0.1665,0.3692,0
2025-09-21,재구매 후보,Meta,0,0,0,0.3394,0.2153,0
2025-09-21,재구매 후보,Google,0,0,0,0.3525,0.2417,0
2025-09-21,재구매 후보,Naver,2,2,1,0.3599,0.201,0
2025-09-21,재구매 후보,Instagram,0,0,1,0.295,0.2136,0
2025-09-21,VIP,Meta,1,1,3,0.5099,0.1719,0
2025-09-21,VIP,Google,0,0,1,0.4886,0.1693,0
2025-09-21,VIP,Naver,2,2,0,0.5554,0.1119,0
2025-09-21,VIP,Instagram,1,1,0,0.5132,0.1646,0
2025-09-21,휴면 복귀,Meta,2,2,1,0.2612,0.3365,0
2025-09-21,휴면 복귀,Google,2,2,1,0.1889,0.3801,0
2025-09-21,휴면 복귀,Naver,3,3,2,0.2143,0.4047,2
2025-09-21,휴면 복귀,Instagram,3,3,2,0.2182,0.3282,0
2025-09-22,신규 탐색,Meta,2,2,0,0.1328,0.2896,0
2025-09-22,신규 탐색,Google,5,6,1,0.1306,0.3228,0
2025-09-22,신규 탐색,Naver,6,6,0,0.0728,0.3203,0
2025-09-22,신규 탐색,Instagram,2,2,0,0.0949,0.2677,0
2025-09-22,가격 민감,Meta,1,1,2,0.182,0.3428,0
2025-09-22,가격 민감,Google,4,4,2,0.2192,0.3771,0
2025-09-22,가격 민감,Naver,0,0,0,0.2005,0.3948,0
2025-09-22,가격 민감,Instagram,0,0,1,0.1873,0.3988,0
2025-09-22,재구매 후보,Meta,4,4,0,0.3322,0.2237,1
2025-09-22,재구매 후보,Google,0,0,0,0.3798,0.2464,0
2025-09-22,재구매 후보,Naver,4,4,0,0.3448,0.2347,0
2025-09-22,재구매 후보,Instagram,0,0,0,0.3877,0.2694,0
2025-09-22,VIP,Meta,2,2,1,0.5166,0.1671,0
2025-09-22,VIP,Google,0,0,0,0.5154,0.1287,0
2025-09-22,VIP,Naver,0,0,0,0.5761,0.1368,0
2025-09-22,VIP,Instagram,2,2,1,0.5554,0.1578,0
2025-09-22,휴면 복귀,Meta,1,1,0,0.2259,0.3319,0
2025-09-22,휴면 복귀,Google,5,5,0,0.264,0.3063,0
2025-09-22,휴면 복귀,Naver,0,0,1,0.2383,0.3288,0
2025-09-22,휴면 복귀,Instagram,1,1,1,0.2529,0.3304,0
2025-09-23,신규 탐색,Meta,0,0,0,0.0897,0.3557,0
2025-09-23,신규 탐색,Google,2,2,1,0.1758,0.3139,0
2025-09-23,신규 탐색,Naver,1,1,0,0.0999,0.3116,0
2025-09-23,신규 탐색,Instagram,1,1,0,0.1092,0.3107,0
2025-09-23,가격 민감,Meta,0,0,0,0.2104,0.3717,0
2025-09-23,가격 민감,Google,0,0,0,0.1813,0.3616,0
2025-09-23,가격 민감,Naver,0,0,0,0.1799,0.4325,0
2025-09-23,가격 민감,Instagram,2,2,0,0.1787,0.3648,1
2025-09-23,재구매 후보,Meta,2,2,0,0.3782,0.2331,0
2025-09-23,재구매 후보,Google,1,1,1,0.3745,0.241,0
2025-09-23,재구매 후보,Naver,2,2,1,0.3125,0.2236,2
2025-09-23,재구매 후보,Instagram,0,0,0,0.3223,0.2187,0
2025-09-23,VIP,Meta,3,3,1,0.5082,0.2053,0
2025-09-23,VIP,Google,1,1,0,0.5037,0.1619,0
2025-09-23,VIP,Naver,4,4,1,0.5171,0.1807,0
2025-09-23,VIP,Instagram,0,0,0,0.545,0.1349,0
2025-09-23,휴면 복귀,Meta,0,0,0,0.2455,0.3321,0
2025-09-23,휴면 복귀,Google,0,0,0,0.2431,0.3683,0
2025-09-23,휴면 복귀,Naver,0,0,0,0.2437,0.3146,0
2025-09-23,휴면 복귀,Instagram,0,0,3,0.2381,0.3218,0
2025-09-24,신규 탐색,Meta,0,0,0,0.0627,0.2848,0
2025-09-24,신규 탐색,Google,0,0,0,0.1693,0.3017,0
2025-09-24,신규 탐색,Naver,1,1,0,0.1342,0.3393,0
2025-09-24,신규 탐색,Instagram,0,0,1,0.1706,0.3344,0
2025-09-24,가격 민감,Meta,0,0,1,0.1513,0.3832,0
2025-09-24,가격 민감,Google,2,2,0,0.219,0.3602,0
2025-09-24,가격 민감,Naver,0,0,0,0.2211,0.4102,0
2025-09-24,가격 민감,Instagram,0,0,0,0.1421,0.3764,0
2025-09-24,재구매 후보,Meta,1,1,0,0.3263,0.2243,0
2025-09-24,재구매 후보,Google,1,1,0,0.4363,0.2286,0
2025-09-24,재구매 후보,Naver,0,0,0,0.3585,0.2098,0
2025-09-24,재구매 후보,Instagram,0,0,0,0.3629,0.2437,0
2025-09-24,VIP,Meta,4,4,4,0.5062,0.1099,0
2025-09-24,VIP,Google,0,0,0,0.5387,0.1713,0
2025-09-24,VIP,Naver,3,3,2,0.5104,0.14,1
2025-09-24,VIP,Instagram,0,0,0,0.5184,0.1472,0
2025-09-24,휴면 복귀,Meta,2,2,0,0.2989,0.3677,0
2025-09-24,휴면 복귀,Google,1,1,1,0.2387,0.3141,0
2025-09-24,휴면 복귀,Naver,2,2,0,0.2513,0.327,0
2025-09-24,휴면 복귀,Instagram,0,0,0,0.2233,0.3566,0
2025-09-25,신규 탐색,Meta,1,1,1,0.1323,0.2908,0
2025-09-25,신규 탐색,Google,0,0,3,0.1656,0.3213,0
2025-09-25,신규 탐색,Naver,0,0,1,0.1328,0.3117,0
2025-09-25,신규 탐색,Instagram,0,0,0,0.1581,0.3061,0
2025-09-25,가격 민감,Meta,2,2,0,0.1512,0.3978,0
2025-09-25,가격 민감,Google,0,0,0,0.1945,0.3896,0
2025-09-25,가격 민감,Naver,0,0,0,0.1248,0.3727,0
2025-09-25,가격 민감,Instagram,0,0,0,0.1608,0.3611,0
2025-09-25,재구매 후보,Meta,0,0,0,0.3447,0.2659,0
2025-09-25,재구매 후보,Google,1,1,0,0.3749,0.2352,0
2025-09-25,재구매 후보,Naver,0,0,0,0.3198,0.2151,0
2025-09-25,재구매 후보,Instagram,0,0,0,0.3443,0.2302,0
2025-09-25,VIP,Meta,1,1,0,0.4955,0.1505,0
2025-09-25,VIP,Google,0,0,0,0.5241,0.1679,0
2025-09-25,VIP,Naver,0,0,1,0.5551,0.1392,0
2025-09-25,VIP,Instagram,0,0,0,0.4922,0.1376,0
2025-09-25,휴면 복귀,Meta,0,0,0,0.2306,0.3783,0
2025-09-25,휴면 복귀,Google,3,3,0,0.2815,0.3051,0
2025-09-25,휴면 복귀,Naver,0,0,1,0.2271,0.3228,0
2025-09-25,휴면 복귀,Instagram,0,0,1,0.2375,0.2821,0
2025-09-26,신규 탐색,Meta,2,2,0,0.1163,0.3034,0
2025-09-26,신규 탐색,Google,0,0,0,0.1269,0.3247,0
2025-09-26,신규 탐색,Naver,6,6,1,0.1355,0.2779,0
2025-09-26,신규 탐색,Instagram,0,0,3,0.1648,0.2578,0
2025-09-26,가격 민감,Meta,1,1,1,0.1679,0.394,0
2025-09-26,가격 민감,Google,2,2,3,0.1501,0.3704,0
2025-09-26,가격 민감,Naver,3,3,0,0.1734,0.3563,1
2025-09-26,가격 민감,Instagram,0,0,0,0.1946,0.4174,0
2025-09-26,재구매 후보,Meta,0,0,0,0.3791,0.2237,0
2025-09-26,재구매 후보,Google,0,0,0,0.3052,0.2599,0
2025-09-26,재구매 후보,Naver,1,1,1,0.321,0.2167,0
2025-09-26,재구매 후보,Instagram,1,1,0,0.3344,0.2608,0
2025-09-26,VIP,Meta,0,0,0,0.4797,0.1478,0
2025-09-26,VIP,Google,0,0,0,0.5272,0.1804,0
2025-09-26,VIP,Naver,0,0,0,0.4885,0.1944,0
2025-09-26,VIP,Instagram,1,1,0,0.5258,0.1232,0
2025-09-26,휴면 복귀,Meta,0,0,4,0.2341,0.2645,0
2025-09-26,휴면 복귀,Google,0,0,0,0.2914,0.3226,0
2025-09-26,휴면 복귀,Naver,2,2,1,0.2492,0.3142,2
2025-09-26,휴면 복귀,Instagram,0,0,0,0.2491,0.324,0
2025-09-27,신규 탐색,Meta,3,3,1,0.1296,0.3286,1
2025-09-27,신규 탐색,Google,2,2,3,0.16,0.3006,0
2025-09-27,신규 탐색,Naver,0,0,0,0.124,0.3131,0
2025-09-27,신규 탐색,Instagram,0,0,0,0.127,0.3301,0
2025-09-27,가격 민감,Meta,3,3,2,0.1587,0.3525,1
2025-09-27,가격 민감,Google,1,1,0,0.1993,0.3356,0
2025-09-27,가격 민감,Naver,4,4,3,0.1825,0.3813,0
2025-09-27,가격 민감,Instagram,0,0,0,0.1795,0.4223,0
2025-09-27,재구매 후보,Meta,0,0,0,0.3193,0.2195,0
2025-09-27,재구매 후보,Google,1,1,0,0.3649,0.2799,0
2025-09-27,재구매 후보,Naver,1,1,3,0.3723,0.2346,0
2025-09-27,재구매 후보,Instagram,1,1,1,0.3313,0.2355,0
2025-09-27,VIP,Meta,0,0,5,0.4909,0.1654,0
2025-09-27,VIP,Google,1,1,0,0.5443,0.1254,0
2025-09-27,VIP,Naver,0,0,3,0.4663,0.1382,0
2025-09-27,VIP,Instagram,0,0,0,0.481,0.1428,0
2025-09-27,휴면 복귀,Meta,0,0,0,0.2794,0.3465,0
2025-09-27,휴면 복귀,Google,1,1,0,0.2566,0.3616,0
2025-09-27,휴면 복귀,Naver,0,0,0,0.2871,0.3212,0
2025-09-27,휴면 복귀,Instagram,1,1,0,0.2167,0.2946,0
2025-09-28,신규 탐색,Meta,2,2,0,0.153,0.3033,0
2025-09-28,신규 탐색,Google,3,3,0,0.1742,0.2865,0
2025-09-28,신규 탐색,Naver,6,6,0,0.1366,0.3333,2
2025-09-28,신규 탐색,Instagram,4,5,2,0.1666,0.3053,0
2025-09-28,가격 민감,Meta,3,3,0,0.19,0.3855,0
2025-09-28,가격 민감,Google,6,6,2,0.1744,0.3988,0
2025-09-28,가격 민감,Naver,1,1,0,0.203,0.3712,1
2025-09-28,가격 민감,Instagram,0,0,1,0.1511,0.3904,0
2025-09-28,재구매 후보,Meta,1,1,1,0.3282,0.2417,0
2025-09-28,재구매 후보,Google,3,3,1,0.3664,0.2553,0
2025-09-28,재구매 후보,Naver,0,0,1,0.3639,0.2347,0
2025-09-28,재구매 후보,Instagram,0,0,0,0.3142,0.2112,0
2025-09-28,VIP,Meta,1,1,0,0.5293,0.1641,0
2025-09-28,VIP,Google,1,1,2,0.5156,0.1305,0
2025-09-28,VIP,Naver,0,0,0,0.5318,0.1591,0
2025-09-28,VIP,Instagram,1,1,0,0.5048,0.1298,0
2025-09-28,휴면 복귀,Meta,1,1,0,0.1995,0.3023,0
2025-09-28,휴면 복귀,Google,2,2,0,0.2445,0.355,0
2025-09-28,휴면 복귀,Naver,5,5,1,0.2074,0.2967,1
2025-09-28,휴면 복귀,Instagram,0,0,0,0.2274,0.2965,0
2025-09-29,신규 탐색,Meta,3,3,0,0.099,0.3505,0
2025-09-29,신규 탐색,Google,5,6,0,0.136,0.3329,0
2025-09-29,신규 탐색,Naver,2,2,1,0.1278,0.2828,0
2025-09-29,신규 탐색,Instagram,2,2,0,0.1257,0.2968,0
2025-09-29,가격 민감,Meta,0,0,0,0.1739,0.384,0
2025-09-29,가격 민감,Google,1,1,2,0.1571,0.4194,0
2025-09-29,가격 민감,Naver,2,2,1,0.1753,0.4114,1
2025-09-29,가격 민감,Instagram,0,0,1,0.1146,0.372,0
2025-09-29,재구매 후보,Meta,0,0,0,0.3593,0.2469,0
2025-09-29,재구매 후보,Google,4,4,5,0.3773,0.2039,0
2025-09-29,재구매 후보,Naver,0,0,0,0.3957,0.263,0
2025-09-29,재구매 후보,Instagram,1,1,0,0.3569,0.221,0
2025-09-29,VIP,Meta,0,0,1,0.4943,0.1345,0
2025-09-29,VIP,Google,0,0,0,0.4743,0.1833,0
2025-09-29,VIP,Naver,3,3,0,0.5211,0.1484,0
2025-09-29,VIP,Instagram,1,1,1,0.5417,0.165,1
2025-09-29,휴면 복귀,Meta,1,1,0,0.2842,0.3119,0
2025-09-29,휴면 복귀,Google,2,2,0,0.2057,0.3174,0
2025-09-29,휴면 복귀,Naver,0,0,3,0.2348,0.2871,0
2025-09-29,휴면 복귀,Instagram,0,0,0,0.22,0.3203,0
2025-09-30,신규 탐색,Meta,0,0,0,0.1012,0.3163,0
2025-09-30,신규 탐색,Google,0,0,0,0.1711,0.286,0
2025-09-30,신규 탐색,Naver,1,1,0,0.1686,0.2982,0
2025-09-30,신규 탐색,Instagram,0,0,0,0.1432,0.2993,0
2025-09-30,가격 민감,Meta,1,1,0,0.242,0.3474,0
2025-09-30,가격 민감,Google,1,1,0,0.1789,0.4292,0
2025-09-30,가격 민감,Naver,0,0,1,0.183,0.3705,0
2025-09-30,가격 민감,Instagram,0,0,0,0.216,0.3801,0
2025-09-30,재구매 후보,Meta,0,0,0,0.3695,0.2132,0
2025-09-30,재구매 후보,Google,5,6,4,0.3785,0.2139,1
2025-09-30,재구매 후보,Naver,0,0,3,0.3261,0.2636,0
2025-09-30,재구매 후보,Instagram,0,0,1,0.3141,0.2142,0
2025-09-30,VIP,Meta,0,0,0,0.5326,0.1464,0
2025-09-30,VIP,Google,0,0,0,0.4894,0.1627,0
2025-09-30,VIP,Naver,0,0,0,0.5521,0.1369,0
2025-09-30,VIP,Instagram,0,0,0,0.5349,0.2061,0
2025-09-30,휴면 복귀,Meta,2,2,0,0.2541,0.3381,0
2025-09-30,휴면 복귀,Google,1,1,0,0.2028,0.3302,0
2025-09-30,휴면 복귀,Naver,4,4,1,0.1791,0.2973,0
2025-09-30,휴면 복귀,Instagram,0,0,2,0.2044,0.2949,0
2025-10-01,신규 탐색,Meta,2,2,0,0.1297,0.2829,0
2025-10-01,신규 탐색,Google,2,2,0,0.1802,0.3259,0
2025-10-01,신규 탐색,Naver,2,2,3,0.1372,0.2739,0
2025-10-01,신규 탐색,Instagram,3,3,2,0.1262,0.2791,1
2025-10-01,가격 민감,Meta,0,0,1,0.1855,0.3915,0
2025-10-01,가격 민감,Google,0,0,0,0.1315,0.3817,0
2025-10-01,가격 민감,Naver,1,1,2,0.1697,0.4148,1
2025-10-01,가격 민감,Instagram,0,0,0,0.1484,0.3618,0
2025-10-01,재구매 후보,Meta,1,1,1,0.3504,0.2487,1
2025-10-01,재구매 후보,Google,0,0,1,0.3443,0.249,0
2025-10-01,재구매 후보,Naver,1,1,1,0.3209,0.2271,0
2025-10-01,재구매 후보,Instagram,1,1,0,0.3019,0.2338,0
2025-10-01,VIP,Meta,1,1,1,0.5379,0.1347,0
2025-10-01,VIP,Google,0,0,0,0.495,0.147,0
2025-10-01,VIP,Naver,2,2,2,0.5058,0.1392,0
2025-10-01,VIP,Instagram,0,0,0,0.5231,0.1301,0
2025-10-01,휴면 복귀,Meta,0,0,0,0.2685,0.2889,0
2025-10-01,휴면 복귀,Google,2,2,2,0.2311,0.3761,0
2025-10-01,휴면 복귀,Naver,1,1,2,0.1972,0.3344,0
2025-10-01,휴면 복귀,Instagram,0,0,1,0.2621,0.2727,0
2025-10-02,신규 탐색,Meta,2,2,0,0.1538,0.3449,0
2025-10-02,신규 탐색,Google,0,0,0,0.1664,0.2916,0
2025-10-02,신규 탐색,Naver,2,2,0,0.1171,0.2782,0
2025-10-02,신규 탐색,Instagram,0,0,0,0.1328,0.3255,0
2025-10-02,가격 민감,Meta,2,2,0,0.1615,0.3894,0
2025-10-02,가격 민감,Google,0,0,0,0.1671,0.3834,0
2025-10-02,가격 민감,Naver,0,0,0,0.1688,0.3901,0
2025-10-02,가격 민감,Instagram,2,2,0,0.2108,0.3605,0
2025-10-02,재구매 후보,Meta,5,6,2,0.3284,0.2628,1
2025-10-02,재구매 후보,Google,0,0,0,0.3458,0.2213,0
2025-10-02,재구매 후보,Naver,0,0,0,0.3527,0.2356,0
2025-10-02,재구매 후보,Instagram,1,1,0,0.338,0.2761,0
2025-10-02,VIP,Meta,0,0,0,0.5362,0.1989,0
2025-10-02,VIP,Google,0,0,0,0.4531,0.2058,0
2025-10-02,VIP,Naver,0,0,0,0.5054,0.1061,0
2025-10-02,VIP,Instagram,0,0,0,0.5407,0.1748,0
2025-10-02,휴면 복귀,Meta,0,0,1,0.2307,0.3776,0
2025-10-02,휴면 복귀,Google,0,0,0,0.2078,0.3069,0
2025-10-02,휴면 복귀,Naver,0,0,1,0.1813,0.2994,0
2025-10-02,휴면 복귀,Instagram,2,2,0,0.22,0.3629,1
2025-10-03,신규 탐색,Meta,0,0,1,0.14,0.3268,0
2025-10-03,신규 탐색,Google,0,0,0,0.1471,0.2731,0
2025-10-03,신규 탐색,Naver,0,0,2,0.1163,0.3263,0
2025-10-03,신규 탐색,Instagram,1,1,0,0.1079,0.3149,1
2025-10-03,가격 민감,Meta,4,4,0,0.1723,0.3161,0
2025-10-03,가격 민감,Google,0,0,0,0.1933,0.3321,0
2025-10-03,가격 민감,Naver,0,0,0,0.1863,0.4185,0
2025-10-03,가격 민감,Instagram,0,0,0,0.1909,0.3764,0
2025-10-03,재구매 후보,Meta,3,3,1,0.3228,0.2547,1
2025-10-03,재구매 후보,Google,1,1,0,0.3303,0.2565,1
2025-10-03,재구매 후보,Naver,2,2,0,0.3232,0.297,0
2025-10-03,재구매 후보,Instagram,0,0,0,0.3174,0.2039,0
2025-10-03,VIP,Meta,0,0,0,0.5023,0.1827,0
2025-10-03,VIP,Google,0,0,0,0.5011,0.1562,0
2025-10-03,VIP,Naver,0,0,0,0.5292,0.1766,0
2025-10-03,VIP,Instagram,2,2,0,0.467,0.154,0
2025-10-03,휴면 복귀,Meta,2,2,0,0.2539,0.3501,0
2025-10-03,휴면 복귀,Google,0,0,0,0.2633,0.3692,0
2025-10-03,휴면 복귀,Naver,0,0,1,0.2003,0.3723,0
2025-10-03,휴면 복귀,Instagram,0,0,1,0.2848,0.3389,0
2025-10-04,신규 탐색,Meta,0,0,3,0.0883,0.2877,0
2025-10-04,신규 탐색,Google,1,1,0,0.1721,0.3189,0
2025-10-04,신규 탐색,Naver,5,6,2,0.0894,0.3373,0
2025-10-04,신규 탐색,Instagram,2,2,0,0.1521,0.297,1
2025-10-04,가격 민감,Meta,0,0,1,0.1778,0.3788,0
2025-10-04,가격 민감,Google,2,2,0,0.1939,0.3848,1
2025-10-04,가격 민감,Naver,0,0,0,0.1488,0.397,0
2025-10-04,가격 민감,Instagram,0,0,0,0.2069,0.4236,0
2025-10-04,재구매 후보,Meta,1,1,0,0.2933,0.2202,0
2025-10-04,재구매 후보,Google,0,0,0,0.3822,0.2274,0
2025-10-04,재구매 후보,Naver,0,0,0,0.3693,0.269,0
2025-10-04,재구매 후보,Instagram,0,0,0,0.3588,0.2747,0
2025-10-04,VIP,Meta,0,0,0,0.5136,0.1763,0
2025-10-04,VIP,Google,0,0,0,0.5456,0.1684,0
2025-10-04,VIP,Naver,2,2,0,0.5992,0.1878,0
2025-10-04,VIP,Instagram,0,0,0,0.4919,0.1732,0
2025-10-04,휴면 복귀,Meta,0,0,0,0.2536,0.3121,0
2025-10-04,휴면 복귀,Google,6,6,3,0.2834,0.2905,1
2025-10-04,휴면 복귀,Naver,1,1,1,0.248,0.3663,0
2025-10-04,휴면 복귀,Instagram,0,0,1,0.229,0.3118,0
2025-10-05,신규 탐색,Meta,0,0,0,0.0964,0.3389,0
2025-10-05,신규 탐색,Google,1,1,1,0.1591,0.2959,0
2025-10-05,신규 탐색,Naver,4,4,0,0.1369,0.3209,0
2025-10-05,신규 탐색,Instagram,0,0,0,0.1556,0.3596,0
2025-10-05,가격 민감,Meta,0,0,1,0.1744,0.3731,0
2025-10-05,가격 민감,Google,5,5,0,0.1332,0.3547,1
2025-10-05,가격 민감,Naver,0,0,0,0.2095,0.3938,0
2025-10-05,가격 민감,Instagram,3,3,1,0.1463,0.3754,3
2025-10-05,재구매 후보,Meta,0,0,1,0.3149,0.2916,0
2025-10-05,재구매 후보,Google,0,0,1,0.3928,0.2553,0
2025-10-05,재구매 후보,Naver,0,0,0,0.3317,0.2361,0
2025-10-05,재구매 후보,Instagram,4,5,2,0.3376,0.2516,1
2025-10-05,VIP,Meta,2,2,1,0.5475,0.1437,1
2025-10-05,VIP,Google,0,0,1,0.509,0.1546,0
2025-10-05,VIP,Naver,2,2,0,0.5397,0.1102,1
2025-10-05,VIP,Instagram,2,2,2,0.5333,0.1443,0
2025-10-05,휴면 복귀,Meta,0,0,0,0.243,0.3071,0
2025-10-05,휴면 복귀,Google,1,1,0,0.2056,0.3725,0
2025-10-05,휴면 복귀,Naver,1,1,0,0.2368,0.3566,0
2025-10-05,휴면 복귀,Instagram,0,0,0,0.245,0.3551,0
2025-10-06,신규 탐색,Meta,3,3,0,0.1559,0.2717,0
2025-10-06,신규 탐색,Google,0,0,0,0.1623,0.3215,0
2025-10-06,신규 탐색,Naver,5,5,0,0.1469,0.3409,2
2025-10-06,신규 탐색,Instagram,0,0,0,0.1256,0.3034,0
2025-10-06,가격 민감,Meta,1,1,0,0.2182,0.4244,0
2025-10-06,가격 민감,Google,5,5,1,0.1882,0.343,1
2025-10-06,가격 민감,Naver,1,1,1,0.1419,0.3999,0
2025-10-06,가격 민감,Instagram,2,2,0,0.2505,0.3145,0
2025-10-06,재구매 후보,Meta,0,0,0,0.3758,0.1974,0
2025-10-06,재구매 후보,Google,1,1,0,0.3797,0.1998,0
2025-10-06,재구매 후보,Naver,0,0,0,0.3338,0.2599,0
2025-10-06,재구매 후보,Instagram,2,2,0,0.3411,0.2831,1
2025-10-06,VIP,Meta,0,0,0,0.5281,0.1422,0
2025-10-06,VIP,Google,0,0,0,0.5486,0.1787,0
2025-10-06,VIP,Naver,0,0,0,0.5133,0.1626,0
2025-10-06,VIP,Instagram,2,2,0,0.5391,0.1393,1
2025-10-06,휴면 복귀,Meta,0,0,0,0.1933,0.3193,0
